source,prediction,reference,bleu
"der leiter der bma assistenzärzte dr. johann malawana trat nach der wahl zur ablehnung der vereinbarten vertragsbedingungen, die von der bma empfohlen worden waren, zurück.","the head of the bma assistence of dr senins, and after the election of the agreed","the bmas junior doctor leader, dr johann malawana, resigned following the vote to reject the negotiated terms of the contract, which the bma had recommended.",0.0241
"er teilte bma mitgliedern während der sitzungen, die noch vor der abstimmung durch 54.000 assistenzärzte und medizinstudenten stattfanden, mit, dass der vertrag vorteilhaft sei und angenommen werden sollte.",he wrote bma members during the meetings that were still held before the vote by 54000 assistants and medical stude,"he had told bma members the deal was a good one that should be accepted, during meetings ahead of the poll of 54,000 junior doctors and medical students.",0.0243
"nach der abstimmung sagte der gesundheitsminister jeremy hunt, dass der vertrag für ärzte in england zwangsweise eingeführt werden würde.","after the vote, the minister for health, mr really was told that the treaty for doctors would be introduced in e","following the vote, health secretary jeremy hunt said the contract would be imposed on medics in england.",0.0302
russland und türkei: eine allianz von außenseitern?,russia and turkey: an alliance of external members?,russia and turkey: an alliance of misfits?,0.6804
"es war eine geste, die eine krise beendete.",it was a gesture that was put an end to a crisis. is a,it was a gesture that ended a crisis.,0.3058
"die anführer russlands und der türkei trafen sich am dienstag, um sich die hände zu geben und ein offizielles ende des acht monate lang andauernden krieges der worte und wirtschaftlichen sanktionen zu verkünden.",the leader of russia and turkey was in the hands of tuesday to sell the hands and to sell an officially end,the leaders of russia and turkey met on tuesday to shake hands and declare a formal end to an eight-month long war of words and economic sanctions.,0.1314
"aber als vladimir putin seinen türkischen gegenspieler im vergoldeten saal des st. petersburger palastes in empfang nimmt, kann ich mich nicht des eindrucks verwehren, dass ankara diese versöhnung am meisten will.","but as mr putin, his turkish representatives in the forgotten chamber of the st-hull","but, as vladimir putin greeted his turkish counterpart in the gilded hall of a st. petersburg palace, i got the distinct impression that ankara wants this reconciliation the most.",0.0168
"es gab den handschlag, ja.","there was the hand, yes. is a matter,","there was the handshake, yes.",0.1477
"aber putins lächeln wirkte schmallippig und er strahlte kaum wärme aus, selbst für seine zurückhaltenden verhältnisse.","however, putins is a little more than a heat, even for his continuing conditions.",but mr putins smile looked thin and he was hardly oozing warmth even by his own restrained standards.,0.0141
recep tayyip erdogan hingegen sprach wiederholt von seinem lieben freund putin - laut einem bericht ganze fünf male.,"ren, thecepy erdogan has repeatedly spoken by his friend putin - according to a report","recep tayyip erdogan by contrast talked repeatedly of his dear friend mr putin - five times, according to one report.",0.0347
"er versprach auch, dass die beziehungen zu russland nicht nur zu ihrem alten niveau vor der krise zurückkehren würden, sondern sich sogar noch verbessern werden.","he also promised that relations with russia would not only return to their old level before the crisis, but even improve","he also pledged that relations with russia would return not just to their pre-crisis level, but even higher.",0.2483
"am nächsten tag beschrieb eine zeitung, dass sich erdogan so benommen hätte, als wäre nie etwas schlimmes geschehen.","on the next day, a newspaper described that erdogan would have been so bad than it would never happe",the next day one newspaper here described mr erdogan as acting as if nothing bad had ever happened.,0.0283
mir schien sein enthusiasmus eher das gegenteil anzudeuten.,i have now been more likely to increase the opposite. is a matter,"to me, his enthusiasm implied the opposite.",0.0364
"aber eine von putin ausstrahlende, nachhaltige kühle zeigte, dass der staatschef russlands nichts vergessen hatte.",but one of putin from the absence of sustainable kühle showed that the head of russia had nothing forg,but a lingering coolness emanating from mr putin showed that russias leader has forgotten nothing.,0.0271
"vielmehr war die ursache der krise das erste, was er in seinen einführungsworten erwähnte: der abschuss eines russischen kampfflugzeugs an der syrischen grenze durch die türkei.","instead, the causes of the crisis was the first one that he mentioned in his response: the","in fact, the cause of the crisis was the first thing he mentioned in his opening comments: turkeys shooting down of a russian fighter plane on the syrian border.",0.2212
moskaus reaktion zu der zeit war wutentbrannt.,a little reaction to the time was called. is then case then,moscows reaction at the time was furious.,0.0906
"putin teilte aus und beschuldigte ankara, russland in den rücken gefallen zu sein.",putin was told and accused of ankara to be russia in the back.,"mr putin lashed out, accusing ankara of stabbing moscow in the back.",0.0914
"das vergehen war sogar noch größer, da es von einem vermeintlichen freund begangen wurde.","this was even greater, since it was committed by a alleged friend.","the offence was even greater, coming from a supposed friend.",0.0958
"das vetrauen wieder aufzubauen wird schwierig, wenn nicht sogar unmöglich werden.","the v-genue will be re-establishing, if not impossible.","rebuilding real trust will be hard, perhaps impossible.",0.065
die öffentliche meinung in russland hat sich seit november gewandelt.,the public opinion in russia has changed since november.,russian public opinion has also turned since november.,0.0758
"monate lang führten die staatlich kontrollierten medien einen heftigen, uneingeschränkten angriff auf ankara aus.","in months, the state-owned media has been a great and full attack on ankara. is","for months, state-controlled media conducted a staggering, all-out offensive against ankara.",0.0187
"auf einmal schien es, als würden die türken für alles die schuld tragen.","once again, it would lead to the door for everything. is","all of a sudden, it seemed like turks were to blame for everything.",0.0395
"am ernsthaftesten waren die anschuldigungen von leitenden beamten, dass erdogans eigene familie vom illegalen ölhandel in gebieten syriens profitiert hätte, die vom sogenannten islamischen staat kontrolliert werden.",the most serious accusations of lengthy officials were the fact that erd-faced families of illegal trafficking in,most serious were accusations from top officials that mr erdogans own family has profited from an illegal trade in oil from areas of syria controlled by the so-called islamic state.,0.0169
